Activity Time(s),Activity (Bq/ml)
2076,2.42668134509117
2076.6,2.4263650926172
2077.2,2.42604888355068
2077.8,2.42573271787942
2078.4,2.42541659559123
2079,2.42510051667395
2079.6,2.42478448111543
2080.2,2.42446848890355
2080.8,2.42415254002621
2081.4,2.42383663447133
2082,2.42352077222684
2082.6,2.42320495328071
2083.2,2.42288917762091
2083.8,2.42257344523543
2084.4,2.4222577561123
2085,2.42194211023955
2085.6,2.42162650760524
2086.2,2.42131094819744
2086.8,2.42099543200425
2087.4,2.42067995901378
2088,2.42036452921417
2088.6,2.42004914259357
2089.2,2.41973379914016
2089.8,2.41941849884212
2090.4,2.41910324168768
2091,2.41878802766505
2091.6,2.41847285676249
2092.2,2.41815772896828
2092.8,2.41784264427069
2093.4,2.41752760265804
2094,2.41721260411864
2094.6,2.41689764864085
2095.2,2.41658273621303
2095.8,2.41626786682356
2096.4,2.41595304046085
2097,2.4156382571133
2097.6,2.41532351676937
2098.2,2.4150088194175
2098.8,2.41469416504618
2099.4,2.41437955364389
2100,2.41406498519916
2100.6,2.4137504597005
2101.2,2.41343597713647
2101.8,2.41312153749564
2102.4,2.41280714076659
2103,2.41249278693792
2103.6,2.41217847599826
2104.2,2.41186420793624
2104.8,2.41154998274053
2105.4,2.4112358003998
2106,2.41092166090274
2106.6,2.41060756423806
2107.2,2.4102935103945
2107.8,2.4099794993608
2108.4,2.40966553112572
2109,2.40935160567805
2109.6,2.40903772300659
2110.2,2.40872388310015
2110.8,2.40841008594757
2111.4,2.40809633153771
2112,2.40778261985942
2112.6,2.4074689509016
2113.2,2.40715532465316
2113.8,2.40684174110301
2114.4,2.4065282002401
2115,2.40621470205337
2115.6,2.40590124653181
2116.2,2.40558783366441
2116.8,2.40527446344016
2117.4,2.4049611358481
2118,2.40464785087727
2118.6,2.40433460851673
2119.2,2.40402140875554
2119.8,2.40370825158281
2120.4,2.40339513698763
2121,2.40308206495915
2121.6,2.40276903548649
2122.2,2.40245604855882
2122.8,2.40214310416531
2123.4,2.40183020229516
2124,2.40151734293756
2124.6,2.40120452608176
2125.2,2.40089175171698
2125.8,2.40057901983249
2126.4,2.40026633041756
2127,2.39995368346147
2127.6,2.39964107895355
2128.2,2.39932851688309
2128.8,2.39901599723946
2129.4,2.398703520012
2130,2.39839108519007
2130.6,2.39807869276308
2131.2,2.39776634272041
2131.8,2.39745403505149
2132.4,2.39714176974576
2133,2.39682954679266
2133.6,2.39651736618166
2134.2,2.39620522790224
2134.8,2.39589313194389
2135.4,2.39558107829614
2136,2.39526906694851
2136.6,2.39495709789054
2137.2,2.39464517111179
2137.8,2.39433328660184
2138.4,2.39402144435028
2139,2.39370964434672
2139.6,2.39339788658077
2140.2,2.39308617104207
2140.8,2.39277449772028
2141.4,2.39246286660505
2142,2.39215127768608
2142.6,2.39183973095307
2143.2,2.39152822639571
2143.8,2.39121676400375
2144.4,2.39090534376692
2145,2.39059396567498
2145.6,2.3902826297177
2146.2,2.38997133588487
2146.8,2.3896600841663
2147.4,2.3893488745518
2148,2.38903770703119
2148.6,2.38872658159434
2149.2,2.3884154982311
2149.8,2.38810445693134
2150.4,2.38779345768495
2151,2.38748250048185
2151.6,2.38717158531195
2152.2,2.38686071216518
2152.8,2.38654988103149
2153.4,2.38623909190085
2154,2.38592834476323
2154.6,2.38561763960863
2155.2,2.38530697642705
2155.8,2.38499635520851
2156.4,2.38468577594304
2157,2.3843752386207
2157.6,2.38406474323154
2158.2,2.38375428976564
2158.8,2.3834438782131
2159.4,2.38313350856402
2160,2.38282318080852
2160.6,2.38251289493672
2161.2,2.38220265093879
2161.8,2.38189244880487
2162.4,2.38158228852514
2163,2.38127217008979
2163.6,2.38096209348903
2164.2,2.38065205871306
2164.8,2.38034206575213
2165.4,2.38003211459646
2166,2.37972220523632
2166.6,2.37941233766197
2167.2,2.37910251186371
2167.8,2.37879272783183
2168.4,2.37848298555664
2169,2.37817328502845
2169.6,2.37786362623762
2170.2,2.3775540091745
2170.8,2.37724443382943
2171.4,2.37693490019281
2172,2.37662540825503
2172.6,2.37631595800648
2173.2,2.37600654943759
2173.8,2.37569718253879
2174.4,2.37538785730051
2175,2.37507857371322
2175.6,2.37476933176738
2176.2,2.37446013145348
2176.8,2.37415097276201
2177.4,2.37384185568348
2178,2.37353278020842
2178.6,2.37322374632735
2179.2,2.37291475403082
2179.8,2.3726058033094
2180.4,2.37229689415365
2181,2.37198802655416
2181.6,2.37167920050153
2182.2,2.37137041598637
2182.8,2.3710616729993
2183.4,2.37075297153096
2184,2.37044431157199
2184.6,2.37013569311306
2185.2,2.36982711614484
2185.8,2.36951858065801
2186.4,2.36921008664328
2187,2.36890163409135
2187.6,2.36859322299294
2188.2,2.3682848533388
2188.8,2.36797652511966
2189.4,2.3676682383263
2190,2.36735999294947
2190.6,2.36705178897997
2191.2,2.36674362640858
2191.8,2.36643550522613
2192.4,2.36612742542342
2193,2.36581938699129
2193.6,2.36551138992059
2194.2,2.36520343420217
2194.8,2.3648955198269
2195.4,2.36458764678566
2196,2.36427981506935
2196.6,2.36397202466885
2197.2,2.3636642755751
2197.8,2.36335656777902
2198.4,2.36304890127155
2199,2.36274127604363
2199.6,2.36243369208624
2200.2,2.36212614939035
2200.8,2.36181864794693
2201.4,2.361511187747
2202,2.36120376878156
2202.6,2.36089639104162
2203.2,2.36058905451823
2203.8,2.36028175920242
2204.4,2.35997450508526
2205,2.3596672921578
2205.6,2.35936012041113
2206.2,2.35905298983633
2206.8,2.3587459004245
2207.4,2.35843885216676
2208,2.35813184505424
2208.6,2.35782487907805
2209.2,2.35751795422936
2209.8,2.35721107049931
2210.4,2.35690422787908
2211,2.35659742635984
2211.6,2.35629066593278
2212.2,2.35598394658911
2212.8,2.35567726832003
2213.4,2.35537063111678
2214,2.35506403497057
2214.6,2.35475747987267
2215.2,2.35445096581431
2215.8,2.35414449278678
2216.4,2.35383806078135
2217,2.35353166978931
2217.6,2.35322531980195
2218.2,2.35291901081058
2218.8,2.35261274280654
2219.4,2.35230651578114
2220,2.35200032972573
2220.6,2.35169418463166
2221.2,2.3513880804903
2221.8,2.35108201729302
2222.4,2.3507759950312
2223,2.35047001369624
2223.6,2.35016407327955
2224.2,2.34985817377253
2224.8,2.34955231516662
2225.4,2.34924649745326
2226,2.34894072062388
2226.6,2.34863498466995
2227.2,2.34832928958294
2227.8,2.34802363535433
2228.4,2.34771802197559
2229,2.34741244943823
2229.6,2.34710691773377
2230.2,2.34680142685371
2230.8,2.34649597678959
2231.4,2.34619056753295
2232,2.34588519907533
2232.6,2.3455798714083
2233.2,2.34527458452342
2233.8,2.34496933841228
2234.4,2.34466413306647
2235,2.34435896847758
2235.6,2.34405384463722
2236.2,2.34374876153702
2236.8,2.3434437191686
2237.4,2.3431387175236
2238,2.34283375659367
2238.6,2.34252883637047
2239.2,2.34222395684567
2239.8,2.34191911801095
2240.4,2.34161431985799
2241,2.3413095623785
2241.6,2.34100484556417
2242.2,2.34070016940674
2242.8,2.34039553389792
2243.4,2.34009093902945
2244,2.33978638479308
2244.6,2.33948187118056
2245.2,2.33917739818365
2245.8,2.33887296579415
2246.4,2.33856857400381
2247,2.33826422280445
2247.6,2.33795991218787
2248.2,2.33765564214586
2248.8,2.33735141267027
2249.4,2.33704722375291
2250,2.33674307538564
2250.6,2.33643896756029
2251.2,2.33613490026873
2251.8,2.33583087350283
2252.4,2.33552688725446
2253,2.33522294151552
2253.6,2.33491903627789
2254.2,2.33461517153348
2254.8,2.33431134727421
2255.4,2.334007563492
2256,2.33370382017878
2256.6,2.3334001173265
2257.2,2.3330964549271
2257.8,2.33279283297254
2258.4,2.3324892514548
2259,2.33218571036584
2259.6,2.33188220969767
2260.2,2.33157874944226
2260.8,2.33127532959163
2261.4,2.3309719501378
2262,2.33066861107277
2262.6,2.33036531238858
2263.2,2.33006205407728
2263.8,2.3297588361309
2264.4,2.32945565854152
2265,2.32915252130119
2265.6,2.32884942440198
2266.2,2.32854636783599
2266.8,2.3282433515953
2267.4,2.32794037567201
2268,2.32763744005824
2268.6,2.3273345447461
2269.2,2.32703168972771
2269.8,2.32672887499522
2270.4,2.32642610054076
2271,2.32612336635649
2271.6,2.32582067243456
2272.2,2.32551801876716
2272.8,2.32521540534645
2273.4,2.32491283216462
2274,2.32461029921386
2274.6,2.32430780648638
2275.2,2.32400535397438
2275.8,2.3237029416701
2276.4,2.32340056956574
2277,2.32309823765356
2277.6,2.32279594592579
2278.2,2.32249369437469
2278.8,2.32219148299251
2279.4,2.32188931177153
2280,2.32158718070402
2280.6,2.32128508978227
2281.2,2.32098303899857
2281.8,2.32068102834522
2282.4,2.32037905781453
2283,2.32007712739881
2283.6,2.3197752370904
2284.2,2.31947338688163
2284.8,2.31917157676484
2285.4,2.31886980673237
2286,2.31856807677659
2286.6,2.31826638688986
2287.2,2.31796473706455
2287.8,2.31766312729305
2288.4,2.31736155756774
2289,2.31706002788103
2289.6,2.3167585382253
2290.2,2.31645708859299
2290.8,2.3161556789765
2291.4,2.31585430936828
2292,2.31555297976074
2292.6,2.31525169014634
2293.2,2.31495044051752
2293.8,2.31464923086676
2294.4,2.3143480611865
2295,2.31404693146923
2295.6,2.31374584170743
2296.2,2.31344479189359
2296.8,2.31314378202021
2297.4,2.31284281207978
2298,2.31254188206483
2298.6,2.31224099196787
2299.2,2.31194014178143
2299.8,2.31163933149805
2300.4,2.31133856111026
2301,2.31103783061062
2301.6,2.31073713999168
2302.2,2.31043648924601
2302.8,2.31013587836618
2303.4,2.30983530734477
2304,2.30953477617437
2304.6,2.30923428484756
2305.2,2.30893383335696
2305.8,2.30863342169517
2306.4,2.30833304985481
2307,2.30803271782849
2307.6,2.30773242560886
2308.2,2.30743217318854
2308.8,2.30713196056019
2309.4,2.30683178771645
2310,2.30653165464998
2310.6,2.30623156135346
2311.2,2.30593150781955
2311.8,2.30563149404093
2312.4,2.3053315200103
2313,2.30503158572034
2313.6,2.30473169116377
2314.2,2.30443183633328
2314.8,2.30413202122159
2315.4,2.30383224582143
2316,2.30353251012553
2316.6,2.30323281412662
2317.2,2.30293315781745
2317.8,2.30263354119076
2318.4,2.30233396423933
2319,2.3020344269559
2319.6,2.30173492933325
2320.2,2.30143547136416
2320.8,2.30113605304142
2321.4,2.30083667435782
2322,2.30053733530615
2322.6,2.30023803587922
2323.2,2.29993877606985
2323.8,2.29963955587084
2324.4,2.29934037527504
2325,2.29904123427527
2325.6,2.29874213286437
2326.2,2.29844307103518
2326.8,2.29814404878056
2327.4,2.29784506609337
2328,2.29754612296647
2328.6,2.29724721939274
2329.2,2.29694835536506
2329.8,2.2966495308763
2330.4,2.29635074591937
2331,2.29605200048716
2331.6,2.29575329457257
2332.2,2.29545462816853
2332.8,2.29515600126794
2333.4,2.29485741386373
2334,2.29455886594883
2334.6,2.29426035751619
2335.2,2.29396188855874
2335.8,2.29366345906943
2336.4,2.29336506904123
2337,2.29306671846708
2337.6,2.29276840733998
2338.2,2.29247013565288
2338.8,2.29217190339878
2339.4,2.29187371057066
2340,2.29157555716152
2340.6,2.29127744316435
2341.2,2.29097936857217
2341.8,2.29068133337798
2342.4,2.29038333757482
2343,2.29008538115569
2343.6,2.28978746411365
2344.2,2.28948958644172
2344.8,2.28919174813295
2345.4,2.28889394918039
2346,2.2885961895771
2346.6,2.28829846931614
2347.2,2.28800078839058
2347.8,2.2877031467935
2348.4,2.28740554451797
2349,2.28710798155708
2349.6,2.28681045790394
2350.2,2.28651297355163
2350.8,2.28621552849326
2351.4,2.28591812272195
2352,2.28562075623081
2352.6,2.28532342901296
2353.2,2.28502614106154
2353.8,2.28472889236967
2354.4,2.28443168293051
2355,2.28413451273719
2355.6,2.28383738178288
2356.2,2.28354029006073
2356.8,2.2832432375639
2357.4,2.28294622428556
2358,2.2826492502189
2358.6,2.28235231535709
2359.2,2.28205541969333
2359.8,2.2817585632208
2360.4,2.2814617459327
2361,2.28116496782225
2361.6,2.28086822888264
2362.2,2.28057152910711
2362.8,2.28027486848887
2363.4,2.27997824702114
2364,2.27968166469718
2364.6,2.2793851215102
2365.2,2.27908861745346
2365.8,2.27879215252021
2366.4,2.27849572670371
2367,2.27819933999721
2367.6,2.27790299239399
2368.2,2.27760668388732
2368.8,2.27731041447048
2369.4,2.27701418413675
2370,2.27671799287942
2370.6,2.27642184069179
2371.2,2.27612572756715
2371.8,2.27582965349882
2372.4,2.27553361848011
2373,2.27523762250434
2373.6,2.27494166556482
2374.2,2.27464574765488
2374.8,2.27434986876787
2375.4,2.27405402889712
2376,2.27375822803596
2376.6,2.27346246617777
2377.2,2.27316674331588
2377.8,2.27287105944366
2378.4,2.27257541455447
2379,2.2722798086417
2379.6,2.2719842416987
2380.2,2.27168871371887
2380.8,2.2713932246956
2381.4,2.27109777462227
2382,2.27080236349228
2382.6,2.27050699129904
2383.2,2.27021165803596
2383.8,2.26991636369645
2384.4,2.26962110827392
2385,2.2693258917618
2385.6,2.26903071415352
2386.2,2.26873557544252
2386.8,2.26844047562224
2387.4,2.26814541468611
2388,2.26785039262759
2388.6,2.26755540944014
2389.2,2.26726046511721
2389.8,2.26696555965226
2390.4,2.26667069303878
2391,2.26637586527023
2391.6,2.2660810763401
2392.2,2.26578632624187
2392.8,2.26549161496903
2393.4,2.26519694251507
2394,2.2649023088735
2394.6,2.26460771403783
2395.2,2.26431315800155
2395.8,2.2640186407582
2396.4,2.26372416230128
2397,2.26342972262433
2397.6,2.26313532172087
2398.2,2.26284095958444
2398.8,2.26254663620858
2399.4,2.26225235158683
2400,2.26195810571275
2400.6,2.26166389857988
2401.2,2.2613697301818
2401.8,2.26107560051206
2402.4,2.26078150956423
2403,2.26048745733188
2403.6,2.26019344380861
2404.2,2.25989946898798
2404.8,2.25960553286358
2405.4,2.25931163542902
2406,2.25901777667789
2406.6,2.25872395660379
2407.2,2.25843017520033
2407.8,2.25813643246112
2408.4,2.25784272837978
2409,2.25754906294992
2409.6,2.25725543616519
2410.2,2.2569618480192
2410.8,2.2566682985056
2411.4,2.25637478761802
2412,2.2560813153501
2412.6,2.25578788169551
2413.2,2.25549448664789
2413.8,2.2552011302009
2414.4,2.2549078123482
2415,2.25461453308347
2415.6,2.25432129240037
2416.2,2.25402809029259
2416.8,2.2537349267538
2417.4,2.25344180177769
2418,2.25314871535796
2418.6,2.25285566748829
2419.2,2.25256265816239
2419.8,2.25226968737396
2420.4,2.25197675511672
2421,2.25168386138436
2421.6,2.25139100617062
2422.2,2.25109818946922
2422.8,2.25080541127387
2423.4,2.25051267157832
2424,2.25021997037629
2424.6,2.24992730766153
2425.2,2.24963468342779
2425.8,2.2493420976688
2426.4,2.24904955037833
2427,2.24875704155013
2427.6,2.24846457117797
2428.2,2.2481721392556
2428.8,2.24787974577681
2429.4,2.24758739073536
2430,2.24729507412504
2430.6,2.24700279593962
2431.2,2.2467105561729
2431.8,2.24641835481867
2432.4,2.24612619187073
2433,2.24583406732287
2433.6,2.2455419811689
2434.2,2.24524993340262
2434.8,2.24495792401787
2435.4,2.24466595300844
2436,2.24437402036816
2436.6,2.24408212609086
2437.2,2.24379027017038
2437.8,2.24349845260053
2438.4,2.24320667337516
2439,2.24291493248813
2439.6,2.24262322993326
2440.2,2.24233156570441
2440.8,2.24203993979544
2441.4,2.2417483522002
2442,2.24145680291257
2442.6,2.2411652919264
2443.2,2.24087381923558
2443.8,2.24058238483396
2444.4,2.24029098871544
2445,2.2399996308739
2445.6,2.23970831130323
2446.2,2.23941702999731
2446.8,2.23912578695005
2447.4,2.23883458215534
2448,2.23854341560708
2448.6,2.2382522872992
2449.2,2.23796119722558
2449.8,2.23767014538017
2450.4,2.23737913175686
2451,2.2370881563496
2451.6,2.23679721915229
2452.2,2.23650632015888
2452.8,2.23621545936331
2453.4,2.23592463675951
2454,2.23563385234142
2454.6,2.23534310610299
2455.2,2.23505239803818
2455.8,2.23476172814094
2456.4,2.23447109640522
2457,2.234180502825
2457.6,2.23388994739423
2458.2,2.2335994301069
2458.8,2.23330895095696
2459.4,2.23301850993841
2460,2.23272810704522
2460.6,2.23243774227138
2461.2,2.23214741561088
2461.8,2.23185712705771
2462.4,2.23156687660587
2463,2.23127666424936
2463.6,2.23098648998219
2464.2,2.23069635379836
2464.8,2.23040625569189
2465.4,2.23011619565679
2466,2.22982617368709
2466.6,2.2295361897768
2467.2,2.22924624391996
2467.8,2.22895633611059
2468.4,2.22866646634273
2469,2.22837663461042
2469.6,2.2280868409077
2470.2,2.22779708522861
2470.8,2.22750736756721
2471.4,2.22721768791755
2472,2.22692804627368
2472.6,2.22663844262967
2473.2,2.22634887697957
2473.8,2.22605934931747
2474.4,2.22576985963742
2475,2.2254804079335
2475.6,2.22519099419979
2476.2,2.22490161843038
2476.8,2.22461228061935
2477.4,2.22432298076078
2478,2.22403371884877
2478.6,2.22374449487742
2479.2,2.22345530884083
2479.8,2.22316616073309
2480.4,2.22287705054832
2481,2.22258797828063
2481.6,2.22229894392413
2482.2,2.22200994747293
2482.8,2.22172098892116
2483.4,2.22143206826295
2484,2.22114318549242
2484.6,2.22085434060369
2485.2,2.22056553359092
2485.8,2.22027676444823
2486.4,2.21998803316976
2487,2.21969933974966
2487.6,2.21941068418209
2488.2,2.21912206646119
2488.8,2.21883348658111
2489.4,2.21854494453602
2490,2.21825644032007
2490.6,2.21796797392744
2491.2,2.21767954535229
2491.8,2.21739115458879
2492.4,2.21710280163112
2493,2.21681448647346
2493.6,2.21652620910999
2494.2,2.2162379695349
2494.8,2.21594976774237
2495.4,2.2156616037266
2496,2.21537347748178
2496.6,2.21508538900212
2497.2,2.2147973382818
2497.8,2.21450932531505
2498.4,2.21422135009606
2499,2.21393341261906
2499.6,2.21364551287824
2500.2,2.21335765086785
2500.8,2.21306982658208
2501.4,2.21278204001518
2502,2.21249429116137
2502.6,2.21220658001488
2503.2,2.21191890656994
2503.8,2.2116312708208
2504.4,2.21134367276169
2505,2.21105611238686
2505.6,2.21076858969055
2506.2,2.21048110466703
2506.8,2.21019365731053
2507.4,2.20990624761532
2508,2.20961887557566
2508.6,2.20933154118581
2509.2,2.20904424444004
2509.8,2.20875698533262
2510.4,2.20846976385781
2511,2.20818258000991
2511.6,2.20789543378318
2512.2,2.2076083251719
2512.8,2.20732125417038
2513.4,2.20703422077288
2514,2.20674722497371
2514.6,2.20646026676715
2515.2,2.20617334614751
2515.8,2.20588646310908
2516.4,2.20559961764618
2517,2.2053128097531
2517.6,2.20502603942416
2518.2,2.20473930665367
2518.8,2.20445261143594
2519.4,2.2041659537653
2520,2.20387933363606
2520.6,2.20359275104256
2521.2,2.20330620597912
2521.8,2.20301969844006
2522.4,2.20273322841973
2523,2.20244679591247
2523.6,2.2021604009126
2524.2,2.20187404341448
2524.8,2.20158772341246
2525.4,2.20130144090087
2526,2.20101519587407
2526.6,2.20072898832642
2527.2,2.20044281825227
2527.8,2.20015668564599
2528.4,2.19987059050194
2529,2.19958453281448
2529.6,2.19929851257798
2530.2,2.19901252978683
2530.8,2.19872658443538
2531.4,2.19844067651803
2532,2.19815480602914
2532.6,2.19786897296311
2533.2,2.19758317731433
2533.8,2.19729741907717
2534.4,2.19701169824604
2535,2.19672601481533
2535.6,2.19644036877943
2536.2,2.19615476013276
2536.8,2.19586918886971
2537.4,2.19558365498468
2538,2.1952981584721
2538.6,2.19501269932637
2539.2,2.1947272775419
2539.8,2.19444189311312
2540.4,2.19415654603444
2541,2.1938712363003
2541.6,2.1935859639051
2542.2,2.1933007288433
2542.8,2.1930155311093
2543.4,2.19273037069756
2544,2.19244524760251
2544.6,2.19216016181859
2545.2,2.19187511334023
2545.8,2.1915901021619
2546.4,2.19130512827803
2547,2.19102019168307
2547.6,2.19073529237149
2548.2,2.19045043033773
2548.8,2.19016560557626
2549.4,2.18988081808154
2550,2.18959606784803
2550.6,2.18931135487021
2551.2,2.18902667914253
2551.8,2.18874204065947
2552.4,2.18845743941552
2553,2.18817287540514
2553.6,2.18788834862282
2554.2,2.18760385906303
2554.8,2.18731940672028
2555.4,2.18703499158904
2556,2.18675061366381
2556.6,2.18646627293908
2557.2,2.18618196940935
2557.8,2.18589770306911
2558.4,2.18561347391287
2559,2.18532928193514
2559.6,2.18504512713042
2560.2,2.18476100949321
2560.8,2.18447692901804
2561.4,2.18419288569942
2562,2.18390887953186
2562.6,2.18362491050988
2563.2,2.18334097862801
2563.8,2.18305708388078
2564.4,2.1827732262627
2565,2.18248940576831
2565.6,2.18220562239215
2566.2,2.18192187612874
2566.8,2.18163816697263
2567.4,2.18135449491836
2568,2.18107085996047
2568.6,2.1807872620935
2569.2,2.180503701312
2569.8,2.18022017761053
2570.4,2.17993669098364
2571,2.17965324142587
2571.6,2.1793698289318
2572.2,2.17908645349598
2572.8,2.17880311511296
2573.4,2.17851981377733
2574,2.17823654948365
2574.6,2.17795332222648
2575.2,2.1776701320004
2575.8,2.17738697879999
2576.4,2.17710386261982
2577,2.17682078345447
2577.6,2.17653774129853
2578.2,2.17625473614657
2578.8,2.1759717679932
2579.4,2.17568883683299
2580,2.17540594266055
2580.6,2.17512308547046
2581.2,2.17484026525732
2581.8,2.17455748201573
2582.4,2.1742747357403
2583,2.17399202642562
2583.6,2.17370935406631
2584.2,2.17342671865698
2584.8,2.17314412019223
2585.4,2.17286155866667
2586,2.17257903407494
2586.6,2.17229654641164
2587.2,2.17201409567139
2587.8,2.17173168184882
2588.4,2.17144930493855
2589,2.17116696493522
2589.6,2.17088466183344
2590.2,2.17060239562787
2590.8,2.17032016631312
2591.4,2.17003797388384
2592,2.16975581833467
2592.6,2.16947369966024
2593.2,2.16919161785521
2593.8,2.16890957291421
2594.4,2.16862756483191
2595,2.16834559360294
2595.6,2.16806365922197
2596.2,2.16778176168364
2596.8,2.16749990098263
2597.4,2.16721807711357
2598,2.16693629007115
2598.6,2.16665453985002
2599.2,2.16637282644485
2599.8,2.16609114985032
2600.4,2.16580951006108
2601,2.16552790707182
2601.6,2.16524634087721
2602.2,2.16496481147193
2602.8,2.16468331885066
2603.4,2.16440186300809
2604,2.16412044393889
2604.6,2.16383906163776
2605.2,2.16355771609938
2605.8,2.16327640731845
2606.4,2.16299513528965
2607,2.1627139000077
2607.6,2.16243270146728
2608.2,2.16215153966309
2608.8,2.16187041458984
2609.4,2.16158932624223
2610,2.16130827461497
2610.6,2.16102725970276
2611.2,2.16074628150033
2611.8,2.16046534000237
2612.4,2.16018443520362
2613,2.15990356709878
2613.6,2.15962273568257
2614.2,2.15934194094973
2614.8,2.15906118289496
2615.4,2.158780461513
2616,2.15849977679858
2616.6,2.15821912874643
2617.2,2.15793851735127
2617.8,2.15765794260785
2618.4,2.1573774045109
2619,2.15709690305516
2619.6,2.15681643823536
2620.2,2.15653601004627
2620.8,2.15625561848261
2621.4,2.15597526353914
2622,2.15569494521061
2622.6,2.15541466349176
2623.2,2.15513441837735
2623.8,2.15485420986215
2624.4,2.15457403794089
2625,2.15429390260835
2625.6,2.15401380385929
2626.2,2.15373374168847
2626.8,2.15345371609066
2627.4,2.15317372706062
2628,2.15289377459312
2628.6,2.15261385868294
2629.2,2.15233397932485
2629.8,2.15205413651363
2630.4,2.15177433024406
2631,2.15149456051091
2631.6,2.15121482730897
2632.2,2.15093513063302
2632.8,2.15065547047785
2633.4,2.15037584683824
2634,2.15009625970899
2634.6,2.1498167090849
2635.2,2.14953719496074
2635.8,2.14925771733133
2636.4,2.14897827619146
2637,2.14869887153592
2637.6,2.14841950335952
2638.2,2.14814017165707
2638.8,2.14786087642337
2639.4,2.14758161765323
2640,2.14730239534146
2640.6,2.14702320948287
2641.2,2.14674406007228
2641.8,2.1464649471045
2642.4,2.14618587057435
2643,2.14590683047665
2643.6,2.14562782680621
2644.2,2.14534885955788
2644.8,2.14506992872646
2645.4,2.1447910343068
2646,2.14451217629371
2646.6,2.14423335468203
2647.2,2.1439545694666
2647.8,2.14367582064224
2648.4,2.1433971082038
2649,2.14311843214611
2649.6,2.14283979246402
2650.2,2.14256118915236
2650.8,2.14228262220599
2651.4,2.14200409161975
2652,2.14172559738849
2652.6,2.14144713950705
2653.2,2.1411687179703
2653.8,2.14089033277308
2654.4,2.14061198391026
2655,2.14033367137668
2655.6,2.14005539516722
2656.2,2.13977715527672
2656.8,2.13949895170006
2657.4,2.1392207844321
2658,2.13894265346771
2658.6,2.13866455880175
2659.2,2.1383865004291
2659.8,2.13810847834464
2660.4,2.13783049254322
2661,2.13755254301974
2661.6,2.13727462976906
2662.2,2.13699675278608
2662.8,2.13671891206567
2663.4,2.13644110760271
2664,2.13616333939209
2664.6,2.1358856074287
2665.2,2.13560791170743
2665.8,2.13533025222317
2666.4,2.13505262897081
2667,2.13477504194524
2667.6,2.13449749114137
2668.2,2.13421997655409
2668.8,2.13394249817829
2669.4,2.13366505600889
2670,2.13338765004078
2670.6,2.13311028026888
2671.2,2.13283294668808
2671.8,2.1325556492933
2672.4,2.13227838807944
2673,2.13200116304143
2673.6,2.13172397417417
2674.2,2.13144682147258
2674.8,2.13116970493157
2675.4,2.13089262454607
2676,2.130615580311
2676.6,2.13033857222128
2677.2,2.13006160027184
2677.8,2.12978466445759
2678.4,2.12950776477348
2679,2.12923090121442
2679.6,2.12895407377536
2680.2,2.12867728245122
2680.8,2.12840052723694
2681.4,2.12812380812745
2682,2.1278471251177
2682.6,2.12757047820262
2683.2,2.12729386737716
2683.8,2.12701729263626
2684.4,2.12674075397486
2685,2.12646425138791
2685.6,2.12618778487036
2686.2,2.12591135441717
2686.8,2.12563496002328
2687.4,2.12535860168364
2688,2.12508227939321
2688.6,2.12480599314695
2689.2,2.12452974293982
2689.8,2.12425352876678
2690.4,2.12397735062279
2691,2.12370120850281
2691.6,2.12342510240181
2692.2,2.12314903231475
2692.8,2.12287299823661
2693.4,2.12259700016236
2694,2.12232103808696
2694.6,2.12204511200539
2695.2,2.12176922191262
2695.8,2.12149336780364
2696.4,2.12121754967342
2697,2.12094176751695
2697.6,2.12066602132919
2698.2,2.12039031110514
2698.8,2.12011463683978
2699.4,2.1198389985281
2700,2.11956339616509
2700.6,2.11928782974574
2701.2,2.11901229926503
2701.8,2.11873680471796
2702.4,2.11846134609953
2703,2.11818592340474
2703.6,2.11791053662857
2704.2,2.11763518576603
2704.8,2.11735987081212
2705.4,2.11708459176185
2706,2.11680934861022
2706.6,2.11653414135223
2707.2,2.11625896998289
2707.8,2.11598383449721
2708.4,2.11570873489021
2709,2.11543367115689
2709.6,2.11515864329226
2710.2,2.11488365129135
2710.8,2.11460869514917
2711.4,2.11433377486074
2712,2.11405889042107
2712.6,2.1137840418252
2713.2,2.11350922906814
2713.8,2.11323445214492
2714.4,2.11295971105056
2715,2.11268500578009
2715.6,2.11241033632855
2716.2,2.11213570269096
2716.8,2.11186110486236
2717.4,2.11158654283777
2718,2.11131201661224
2718.6,2.1110375261808
2719.2,2.1107630715385
2719.8,2.11048865268036
2720.4,2.11021426960144
2721,2.10993992229677
2721.6,2.1096656107614
2722.2,2.10939133499038
2722.8,2.10911709497875
2723.4,2.10884289072157
2724,2.10856872221388
2724.6,2.10829458945074
2725.2,2.10802049242719
2725.8,2.10774643113831
2726.4,2.10747240557913
2727,2.10719841574473
2727.6,2.10692446163016
2728.2,2.10665054323048
2728.8,2.10637666054075
2729.4,2.10610281355604
2730,2.10582900227142
2730.6,2.10555522668194
2731.2,2.10528148678269
2731.8,2.10500778256873
2732.4,2.10473411403513
2733,2.10446048117696
2733.6,2.1041868839893
2734.2,2.10391332246723
2734.8,2.10363979660582
2735.4,2.10336630640016
2736,2.10309285184531
2736.6,2.10281943293637
2737.2,2.10254604966842
2737.8,2.10227270203653
2738.4,2.10199939003581
2739,2.10172611366133
2739.6,2.10145287290818
2740.2,2.10117966777146
2740.8,2.10090649824626
2741.4,2.10063336432766
